restaurant_id,date,metro_station,rest_name,full_address,target,longitude,latitude,chain_flg,avg_bill,rest_type,metro_distance,center_distance,avg_rating,rating_count,review_count,comp_100m,comp_200m,comp_300m,comp_rating_avg_100m,comp_rating_avg_200m,comp_rating_avg_300m,flag_no_comp_100m,flag_no_comp_200m,reviews_count_collected,avg_review_len_chars,avg_review_len_words,positive_share,neutral_share,negative_share,avg_sentiment_score,service_complaint_share,food_complaint_share,price_complaint_share,negative_service_share,negative_food_share,negative_price_share,service_among_negative_share,food_among_negative_share,price_among_negative_share,spark_link,egrul_flg,revenue_2025_m,net_profit_2025_m,arbitration_case_count,inspection_count,inn
814,2026-03-22,Чкаловская,Кафе Jules Zang / Жуль занг,Наставнический пер. 3,0.0,37.663995,55.751937,1.0,2500.0,Café,658.0,2935,4.9,1024.0,683,2.0,2.0,13.0,4.35,4.35,4.3333,0,0,50,428,64,0.8,0.02,0.18,0.62,0.12,0.08,0.1,0.04,0.02,0.06,0.2222,0.1111,0.3333,https://spark-interfax.ru/system/home/card#/company/DA5B6BD27C6571E7E053259AA8C006E3/101,0,-,"-0,35",0,1,9709078934
815,2026-03-22,Кропоткинская,Ресторан Jules Zang / Жуль занг,Большой Афанасьевский пер. 16/8,0.0,37.597635,55.747739,1.0,2500.0,Restaurant,467.0,1538,4.9,45.0,30,1.0,5.0,7.0,5.0,4.48,4.5,0,0,33,346,49,0.9394,0.0,0.0606,0.8788,0.1212,0.0303,0.1212,0.0303,0.0303,0.0,0.5,0.5,0.0,https://spark-interfax.ru/system/home/card#/company/DA5B6BD27C6571E7E053259AA8C006E3/101,0,-,"-0,35",0,1,9709078934
816,2026-03-22,Площадь Революции,Ресторан Кафе Пушкинъ / Кафе Пушкинъ,Красная площадь 3,0.0,37.620414,55.755223,1.0,5000.0,Restaurant,170.0,187,4.4,326.0,217,9.0,17.0,31.0,3.6333,4.2143,4.3423,0,0,50,475,71,0.6,0.06,0.34,0.26,0.26,0.24,0.08,0.18,0.16,0.06,0.5294,0.4706,0.1765,https://spark-interfax.ru/system/home/card#/company/E398F56E2DAA4A208DA703EB8BF1E9E5/101,0,329,"0,083",2,3,7703139834
817,2026-03-22,Тверская,Ресторан Kaif Provenance / Кайф провенанс,ул. Большая Дмитровка 13,0.0,37.613348,55.762315,0.0,3000.0,Restaurant,504.0,772,4.7,7916.0,5277,14.0,33.0,64.0,4.6462,4.5839,4.5548,0,0,50,442,62,0.92,0.02,0.06,0.86,0.14,0.08,0.04,0.04,0.06,0.02,0.6667,1.0,0.3333,https://spark-interfax.ru/system/home/card#/company/A8EF85964278506AE053189AA8C0403B/101,0,92,"5,1",1,0,9710083865
818,2026-03-22,Охотный Ряд,Ресторан Каппо Хироки Аракава / Kappo Hiroki Arakawa,ул. Охотный Ряд 2,0.0,37.616732,55.757261,0.0,3000.0,Restaurant,50.0,171,4.6,254.0,169,6.0,17.0,30.0,4.5181,4.5291,4.5205,0,0,50,361,55,0.74,0.04,0.22,0.52,0.18,0.08,0.16,0.12,0.06,0.06,0.5455,0.2727,0.2727,https://spark-interfax.ru/system/home/card#/company/C629B4CB7E8801F7E053219AA8C05C58/101,0,"49,8","0,9",2,1,1659216405
819,2026-03-22,Тверская,Ресторан Loona / Луна,"б-р Тверской 24, с.1",0.0,37.603972,55.762306,0.0,3000.0,Restaurant,310.0,1118,4.9,8486.0,5657,3.0,12.0,28.0,4.7667,4.5273,4.3385,0,0,50,545,83,0.7,0.08,0.22,0.48,0.2,0.2,0.0,0.06,0.12,0.0,0.2727,0.5455,0.0,https://spark-interfax.ru/system/home/card#/company/B96DFF8458FA46D2E053219AA8C00A76/101,0,"728,9","74,6",2,2,9728024878
820,2026-03-22,Сретенский бульвар,Ресторан Marmo / Мармо,Рыбников переулок 1,0.0,37.632817,55.767471,0.0,3000.0,Restaurant,406.0,1610,4.8,320.0,213,10.0,28.0,50.0,4.59,4.5286,4.602,0,0,50,369,57,0.68,0.08,0.24,0.44,0.2,0.14,0.24,0.12,0.04,0.1,0.5,0.1667,0.4167,-,-,-,-,-,-,-
821,2026-03-22,Добрынинская,Паб Molly Gwynn’s / Молли Гвиннз,ул. Коровий Вал 11,0.0,37.617886,55.728963,0.0,3000.0,Pub,402.0,2984,4.7,1748.0,1165,1.0,2.0,3.0,4.2,4.4,4.4,0,0,50,264,40,0.8,0.02,0.18,0.62,0.1,0.14,0.14,0.06,0.08,0.06,0.3333,0.4444,0.3333,-,-,-,-,-,-,-
822,2026-03-22,Охотный Ряд,Ресторан Mollusca / Моллюска,ул. Большая Дмитровка 12/1 стр.1,0.0,37.614722,55.761542,1.0,2500.0,Restaurant,443.0,663,5.0,2900.0,1933,13.0,48.0,67.0,4.5692,4.5787,4.5677,0,0,50,400,59,0.84,0.06,0.1,0.74,0.12,0.1,0.1,0.02,0.02,0.02,0.2,0.2,0.2,-,-,-,-,-,-,-
823,2026-03-22,Смоленская,Стейк-хаус Нью-Йорк Стейкхаус,ул. Новый Арбат 32,0.0,37.580241,55.753272,0.0,2000.0,Restaurant,666.0,2355,5.0,1299.0,866,2.0,5.0,11.0,4.6,4.5,4.6875,0,0,50,413,58,0.94,0.02,0.04,0.9,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
824,2026-03-22,Маяковская,Ресторан Unica / Уника,Благовещенский переулок 10с2,0.0,37.598607,55.767531,0.0,4250.0,Restaurant,335.0,1765,4.8,941.0,627,7.0,21.0,36.0,4.5857,4.4947,4.4353,0,0,50,374,55,0.88,0.0,0.12,0.76,0.12,0.06,0.06,0.04,0.04,0.0,0.3333,0.3333,0.0,https://spark-interfax.ru/system/home/card#/company/380E2DA8C30F4A17A3E85ED7150342B9/101,0,"26,5","2,4",1,0,7728300563
825,2026-03-22,Маяковская,Клуб Papa Moscow / Папа москоу,ул. 1-я Брестская 2 стр.3,0.0,37.594655,55.76987,0.0,3000.0,Club,76.0,2123,4.7,3460.0,2307,2.0,18.0,27.0,4.85,4.5444,4.5815,0,0,50,546,83,0.84,0.04,0.12,0.72,0.2,0.02,0.08,0.0,0.02,0.02,0.0,0.1667,0.1667,-,-,-,-,-,-,-
826,2026-03-22,Смоленская,Караоке-клуб Pesnya Karaoke & Club / Песня,ул. Новый Арбат 21 с.1,0.0,37.586733,55.751924,0.0,3000.0,Karaoke club,574.0,1979,5.0,490.0,327,10.0,17.0,21.0,4.5778,4.5375,4.575,0,0,50,341,49,0.86,0.06,0.08,0.78,0.1,0.04,0.06,0.02,0.02,0.04,0.25,0.25,0.5,https://spark-interfax.ru/system/home/card#/company/F913AFE0AB804E88E053249AA8C07F46/101,0,"60,2","2,3",1,0,9704208178
827,2026-03-22,Охотный Ряд,Бар Petite Decadence / Петит декаданс,ул. Большая Никитская 14/2с7,0.0,37.605412,55.756758,0.0,3000.0,Bar,708.0,770,4.9,82.0,55,5.0,13.0,16.0,4.14,4.4583,4.5,0,0,50,265,38,0.88,0.02,0.1,0.78,0.04,0.06,0.02,0.04,0.04,0.02,0.4,0.4,0.2,-,-,-,-,-,-,-
828,2026-03-22,Баррикадная,Ресторан Phantom / Фантом,ул. Малая Никитская 24с2,0.0,37.588466,55.759206,0.0,3000.0,Restaurant,603.0,1862,4.9,2421.0,1614,4.0,10.0,22.0,4.55,4.74,4.6591,0,0,50,599,92,0.7,0.06,0.24,0.46,0.22,0.16,0.08,0.12,0.06,0.04,0.5,0.25,0.1667,-,-,-,-,-,-,-
829,2026-03-22,Чеховская,Бар Piri Piri / Пири-пири,"ул. Петровка 23/10, стр.5",0.0,37.615005,55.766272,0.0,2000.0,Bar,392.0,1176,4.9,1692.0,1128,4.0,7.0,22.0,4.15,4.2333,4.4952,0,0,50,406,61,0.86,0.0,0.14,0.72,0.12,0.06,0.08,0.06,0.04,0.06,0.4286,0.2857,0.4286,-,-,-,-,-,-,-
830,2026-03-22,Парк культуры,Ресторан Reina / Рейна,ул. Зубовская 5/36,0.0,37.584643,55.737502,0.0,3000.0,Restaurant,640.0,2897,5.0,537.0,358,5.0,7.0,19.0,4.725,4.8,4.6412,0,0,50,580,82,0.94,0.02,0.04,0.9,0.12,0.08,0.02,0.0,0.02,0.0,0.0,0.5,0.0,-,-,-,-,-,-,-
831,2026-03-22,Парк культуры,Ресторан Remy Kitchen Bakery / Рэми китчен бэйкери,Пречистенская наб. 7,0.0,37.601333,55.736816,1.0,3750.0,Restaurant,461.0,2344,4.9,482.0,321,2.0,4.0,5.0,3.8,4.5667,4.625,0,0,50,380,56,0.8,0.02,0.18,0.62,0.14,0.12,0.06,0.08,0.1,0.0,0.4444,0.5556,0.0,https://spark-interfax.ru/system/home/card#/company/1D257799D65A61E1E063259AA8C00558/101,1,-,-,-,-,9710135270
832,2026-03-22,Цветной бульвар,Ресторан Рыба моя,Цветной бульвар 2,0.0,37.624023,55.768595,1.0,3250.0,Restaurant,413.0,1478,4.8,5178.0,3452,1.0,2.0,8.0,4.4,4.45,4.3875,0,0,3,1559,237,1.0,0.0,0.0,1.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
833,2026-03-22,Парк культуры,Ресторан Sapiens / Сапиенс,ул. Льва Толстого 16,0.0,37.588082,55.733855,0.0,3000.0,Restaurant,435.0,3061,4.9,2633.0,1755,3.0,11.0,24.0,4.6667,4.8429,4.66,0,0,50,577,84,0.88,0.04,0.08,0.8,0.26,0.08,0.04,0.08,0.0,0.0,1.0,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/C2C79E26D3E81F99E053219AA8C011C1/101,0,"262,8","20,9",6,0,9704066029
834,2026-03-22,Пушкинская,Ресторан Sempre / Семпре,"ул. Большая Дмитровка 22, стр. 1",0.0,37.61328,55.763485,0.0,3000.0,Restaurant,376.0,896,4.9,11959.0,7973,5.0,24.0,57.0,4.4,4.6455,4.5636,0,0,50,517,76,0.8,0.08,0.12,0.68,0.18,0.06,0.08,0.02,0.04,0.0,0.1667,0.3333,0.0,-,-,-,-,-,-,-
835,2026-03-22,Трубная,Ресторан Smoke BBQ / Смоук Барбекю,ул. Трубная 18,0.0,37.625422,55.769509,1.0,3000.0,Restaurant,348.0,1601,4.9,902.0,601,5.0,18.0,37.0,4.64,4.4875,4.5343,0,0,50,621,93,0.8,0.1,0.1,0.7,0.14,0.12,0.04,0.02,0.06,0.0,0.2,0.6,0.0,https://spark-interfax.ru/system/home/card#/company/3009A41C5DB047328F42B809BBB958B4/101,0,"318,5","20,6",4,1,7842070957
836,2026-03-22,Китай-город,Бар Sobranie 19 / Собрание 19,"Подколокольный пер. 4, стр. 4",0.0,37.640843,55.752819,0.0,3000.0,Bar,547.0,1492,5.0,64.0,43,1.0,6.0,31.0,4.5655,4.74,4.4222,0,0,50,151,21,1.0,0.0,0.0,1.0,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
837,2026-03-22,Театральная,Ресторан Сплетни by Anna Asti / Сплетни бай Анна Асти,"ул. Кузнецкий Мост 3, стр. 2",0.0,37.616943,55.761668,0.0,6000.0,Restaurant,449.0,654,4.5,168.0,112,9.0,32.0,82.0,4.7333,4.6484,4.5582,0,0,50,429,64,0.68,0.0,0.32,0.36,0.22,0.12,0.06,0.22,0.12,0.06,0.6875,0.375,0.1875,-,-,-,-,-,-,-
838,2026-03-22,Лубянка,Ресторан Steak It Easy / Стейк ит изи,"Мясницкая ул. д. 7, стр. 1",0.0,37.631585,55.761073,0.0,3000.0,Restaurant,314.0,1053,4.9,2936.0,1957,9.0,23.0,49.0,4.675,4.4524,4.4609,0,0,3,1017,153,0.6667,0.0,0.3333,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
839,2026-03-22,Кропоткинская,Бар Стрелка,наб. Берсеневская 14 с5,0.0,37.609371,55.742581,0.0,2000.0,Bar,466.0,1557,4.8,6635.0,4423,3.0,5.0,13.0,4.1,4.1333,4.1111,0,0,50,468,72,0.58,0.14,0.28,0.3,0.3,0.12,0.08,0.14,0.08,0.02,0.5,0.2857,0.0714,https://spark-interfax.ru/system/home/card#/company/7D01F79F75A95E8EE0531B9AA8C06A57/101,0,"283,5","-12,5",5,4,7706463317
840,2026-03-22,Баррикадная,Ресторан Сыроварня Большая Никитская,ул. Большая Никитская 60с2,0.0,37.586328,55.758723,1.0,2600.0,Restaurant,508.0,1983,4.9,3450.0,2300,6.0,15.0,26.0,4.7833,4.62,4.6692,0,0,50,543,80,0.78,0.02,0.2,0.58,0.2,0.22,0.08,0.08,0.12,0.04,0.4,0.6,0.2,https://spark-interfax.ru/system/home/card#/company/68072EFD77DE2FC6E0531B9AA8C0F79E/101,0,939,392,4,1,7730242132
841,2026-03-22,Чкаловская,Ресторан Сыроварня Атриум,ул. Земляной Вал 33,0.0,37.658786,55.757514,1.0,2600.0,Restaurant,146.0,2584,4.9,1979.0,1319,10.0,16.0,18.0,4.12,4.2812,4.3167,0,0,50,456,66,0.82,0.04,0.14,0.68,0.22,0.14,0.02,0.04,0.08,0.02,0.2857,0.5714,0.1429,https://spark-interfax.ru/system/home/card#/company/68072EFD77DE2FC6E0531B9AA8C0F79E/101,0,939,392,4,1,7730242132
842,2026-03-22,Тверская,Ресторан Такахули,"ул. Малая Бронная 10, стр. 1",0.0,37.596696,55.760743,0.0,3000.0,Restaurant,755.0,1419,4.7,113.0,75,9.0,15.0,39.0,4.2444,4.2571,4.45,0,0,50,492,75,0.62,0.08,0.3,0.32,0.2,0.22,0.04,0.14,0.16,0.02,0.4667,0.5333,0.0667,https://spark-interfax.ru/system/home/card#/company/D83BB12A66B7428FE053259AA8C0F955/101,0,"124,7","13,3",0,2,9703072936
843,2026-03-22,Театральная,Ресторан Taksim / Таксим,Большая Дмитровка 5/6с5,0.0,37.615557,55.759974,0.0,2200.0,Restaurant,324.0,481,5.0,2020.0,1347,6.0,12.0,22.0,4.5833,4.525,4.5727,0,0,50,442,65,0.86,0.06,0.08,0.78,0.16,0.06,0.06,0.04,0.04,0.04,0.5,0.5,0.5,https://spark-interfax.ru/system/home/card#/company/6FD5C94C9AD64B7584F559F04A003A35/101,0,"184,7","3,5",13,0,7725314448
844,2026-03-22,Китай-город,Ресторан Ткемали,Малый Ивановский пер. 7-9с1,0.0,37.641287,55.754066,1.0,3000.0,Restaurant,518.0,1495,4.9,1601.0,1067,2.0,13.0,51.0,4.75,4.3917,4.4854,0,0,50,665,96,0.86,0.04,0.1,0.76,0.14,0.14,0.1,0.06,0.06,0.02,0.6,0.6,0.2,https://spark-interfax.ru/system/home/card#/company/F632DDAB37814490BF51613D1B882406/101,0,"141,6",14,4,0,7702397180
845,2026-03-22,Библиотека Им. Ленина,Ресторан Уголек / Ugolёk,ул. Б. Никитская 12,0.0,37.606141,55.756609,0.0,3000.0,Restaurant,648.0,723,4.9,9071.0,6047,9.0,17.0,29.0,4.4667,4.5412,4.6429,0,0,50,642,97,0.6,0.14,0.26,0.34,0.24,0.22,0.02,0.08,0.12,0.0,0.3077,0.4615,0.0,https://spark-interfax.ru/system/home/card#/company/51D1424BE11E4EBFB17B6C0E6FDE35DC/101,0,572,"43,3",0,2,7703427670
846,2026-03-22,Курская,Ресторан В бокале с креслом мятая вода,"ул. Покровка 27, стр. 1, Вход в арке",0.0,37.648141,55.759939,0.0,3000.0,Restaurant,652.0,1966,5.0,46.0,31,12.0,33.0,50.0,4.5667,4.4613,4.4723,0,0,31,278,40,0.871,0.0323,0.0968,0.7742,0.0323,0.0323,0.0,0.0,0.0323,0.0,0.0,0.3333,0.0,-,-,-,-,-,-,-
847,2026-03-22,Тверская,Ресторан Whisky Rooms / Виски румс,"пер. Леонтьевский 8, с.1",0.0,37.603161,55.759168,0.0,1500.0,Restaurant,650.0,978,5.0,958.0,639,0.0,4.0,11.0,4.5181,4.7,4.6182,1,0,50,417,59,0.92,0.0,0.08,0.84,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/1797B8FA01A84A519F9F32F3BE8DDC67/101,0,29,"-2,8",0,0,7703773568
848,2026-03-22,Смоленская,Ресторан Yoko / Йоко,ул. Н. Арбат 32,0.0,37.580241,55.753272,0.0,2500.0,Restaurant,666.0,2355,4.3,227.0,151,2.0,5.0,11.0,4.6,4.5,4.6875,0,0,50,174,25,0.66,0.04,0.3,0.36,0.18,0.08,0.1,0.12,0.06,0.08,0.4,0.2,0.2667,https://spark-interfax.ru/system/home/card#/company/978B35FBC96D4A2D90F99A45E1682686/101,0,-,-,11,0,7703773568
849,2026-03-22,Пушкинская,Ресторан Зойка,Большой Патриарший пер. 8с1,0.0,37.59282,55.762751,0.0,3000.0,Restaurant,976.0,1732,4.8,1080.0,720,6.0,18.0,28.0,4.54,4.4938,4.5423,0,0,50,537,78,0.88,0.04,0.08,0.8,0.16,0.08,0.02,0.04,0.0,0.0,0.5,0.0,0.0,-,-,-,-,-,-,-
850,2026-03-22,Тверская,Ресторан №13 / Номер 13,ул. Малая Бронная 13,0.0,37.595673,55.759665,0.0,2000.0,Restaurant,879.0,1438,4.9,3466.0,2311,1.0,13.0,27.0,4.5,4.4,4.4077,0,0,50,436,63,0.76,0.04,0.2,0.56,0.18,0.06,0.08,0.06,0.04,0.06,0.3,0.2,0.3,https://spark-interfax.ru/system/home/card#/company/94D1487D1CD74714B515A7A58743EB61/101,0,"102,4","-10,8",3,0,7729473047
851,2026-03-22,Смоленская,Ресторан 1870 Abrau-Durso Wine & Food,ул. Арбат 45/24,0.0,37.588135,55.748299,1.0,2900.0,Restaurant,379.0,2024,4.9,2331.0,1554,9.0,16.0,22.0,4.3875,4.5214,4.5105,0,0,50,512,74,0.72,0.06,0.22,0.5,0.08,0.14,0.16,0.02,0.1,0.1,0.0909,0.4545,0.4545,https://spark-interfax.ru/system/home/card#/company/6CD037C0658757F3E0531B9AA8C0B053/101,0,216,"-81,6",4,0,7727350057
852,2026-03-22,Маяковская,Ресторан Aroma / Арома,"ул. Красина д. 3, с. 1",0.0,37.588913,55.76646,0.0,3000.0,Restaurant,591.0,2151,4.7,1963.0,1309,3.0,6.0,11.0,4.6333,4.65,4.45,0,0,50,637,94,0.88,0.04,0.08,0.8,0.12,0.04,0.04,0.04,0.0,0.02,0.5,0.0,0.25,-,-,-,-,-,-,-
853,2026-03-22,Тургеневская,Ресторан Atlantica Bistro / Атлантика бистро,ул. Мясницкая 24/7с2,0.0,37.636126,55.763539,0.0,2000.0,Restaurant,296.0,1444,5.0,1057.0,705,4.0,7.0,12.0,4.45,4.5571,4.525,0,0,3,811,126,0.6667,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.0,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/0A9A7F19E25479DAE063259AA8C056E2/101,0,"343,2","63,7",3,1,9729359475
854,2026-03-22,Пушкинская,Ресторан Avero mio / Аверо Мио,ул. Петровка 34с1,0.0,37.613366,55.768679,0.0,2800.0,Restaurant,533.0,1456,5.0,229.0,153,1.0,4.0,6.0,4.0,4.275,4.3833,0,0,50,659,97,0.8,0.06,0.14,0.66,0.18,0.02,0.06,0.06,0.0,0.0,0.4286,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/2770DA9DC98C70AAE063269AA8C05AB5/101,0,48,"-80,7",0,0,9728145230
855,2026-03-22,Смоленская,Рюмочная Царская рюмочная,Новинский бульвар 12,0.0,37.584239,55.753283,0.0,2500.0,Bar,665.0,2106,5.0,547.0,365,0.0,4.0,10.0,4.5655,4.75,4.6556,1,0,50,497,73,0.9,0.06,0.04,0.86,0.16,0.06,0.08,0.02,0.0,0.0,0.5,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/21C845FC59387A2DE063259AA8C0D9B4/101,0,"1,7","-15,3",0,1,9704249946
856,2026-03-22,Смоленская,Ресторан Чудо-Юдо,ул. Новый Арбат 21 с.1,0.0,37.586733,55.751924,0.0,2600.0,Restaurant,574.0,1979,4.9,5932.0,3955,6.0,17.0,30.0,4.5181,4.5291,4.5205,0,0,50,672,96,0.9,0.06,0.04,0.86,0.12,0.06,0.06,0.02,0.02,0.04,0.5,0.5,1.0,https://spark-interfax.ru/system/home/card#/company/A1BD85E77B162A9CE053189AA8C001BA/101,0,470,"13,4",0,2,7707439405
857,2026-03-22,Курская,Ресторан Coperto / Коперто,Покровский бульвар 5,0.0,37.649089,55.756067,0.0,2700.0,Restaurant,700.0,1971,4.4,649.0,433,1.0,5.0,20.0,3.7,4.46,4.4111,0,0,50,466,70,0.64,0.04,0.32,0.32,0.08,0.12,0.18,0.08,0.08,0.08,0.25,0.25,0.25,-,-,-,-,-,-,-
858,2026-03-22,Кузнецкий Мост,Бар Delulu / Делулу,ул. Рождественка 6/9/20с1,0.0,37.624477,55.760838,0.0,2500.0,Bar,93.0,706,4.9,44.0,29,8.0,18.0,25.0,4.74,4.7,4.7136,0,0,39,262,39,0.8205,0.0,0.1795,0.641,0.0769,0.0513,0.0256,0.0513,0.0513,0.0256,0.2857,0.2857,0.1429,-,-,-,-,-,-,-
859,2026-03-22,Новослободская,Ресторан Fatto a Mano / Фатто а Мано,ул. Долгоруковская 2,0.0,37.604586,55.774442,0.0,2700.0,Restaurant,617.0,2227,5.0,1149.0,766,1.0,3.0,8.0,4.7,4.7333,4.7875,0,0,3,545,81,1.0,0.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
860,2026-03-22,Театральная,Ресторан Garda / Гарда,улица Петровка 17с1,0.0,37.616412,55.764593,0.0,2700.0,Restaurant,773.0,981,4.9,2308.0,1539,6.0,21.0,38.0,4.45,4.4368,4.3667,0,0,50,593,86,0.84,0.02,0.14,0.7,0.26,0.2,0.04,0.06,0.1,0.02,0.4286,0.7143,0.1429,https://spark-interfax.ru/system/home/card#/company/DE3432F72E5B7164E053259AA8C0E39F/101,0,293,"25,5",0,0,7707466448
861,2026-03-22,Смоленская,Ресторан Gayane’s,пер. 2-й Смоленский 1/4,0.0,37.581966,55.747067,0.0,2700.0,Restaurant,43.0,2432,4.8,2109.0,1406,12.0,29.0,35.0,4.5091,4.6214,4.6121,0,0,50,398,58,0.78,0.02,0.2,0.58,0.14,0.18,0.08,0.08,0.12,0.08,0.4,0.6,0.4,https://spark-interfax.ru/system/home/card#/company/701F13A4991B338EE0531B9AA8C0AC78/101,0,73,"-0,5",0,0,7704457759
862,2026-03-22,Охотный Ряд,Стейк-хаус Goodman Prime,ул. Охотный Ряд 2,0.0,37.617114,55.757131,0.0,3000.0,Restaurant,71.0,151,4.8,1552.0,1035,10.0,20.0,40.0,4.7143,4.5437,4.4886,0,0,50,347,52,0.66,0.08,0.26,0.4,0.14,0.2,0.1,0.08,0.12,0.06,0.3077,0.4615,0.2308,-,-,-,-,-,-,-
863,2026-03-22,Смоленская,Бар Gostinaya / Гостиная,ул. Н. Арбат 32,0.0,37.580241,55.753272,0.0,2500.0,Bar,666.0,2355,4.0,19.0,13,1.0,1.0,6.0,4.5655,4.5533,4.74,0,0,4,63,8,0.75,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
864,2026-03-22,Курская,Ресторан Хаос,ул. Покровка 28с3,0.0,37.649565,55.760167,0.0,2800.0,Restaurant,584.0,2058,4.9,2375.0,1583,4.0,21.0,44.0,4.6667,4.62,4.5122,0,0,50,840,122,0.82,0.02,0.16,0.66,0.18,0.12,0.04,0.06,0.04,0.02,0.375,0.25,0.125,https://spark-interfax.ru/system/home/card#/company/FD01FF399CC72290E053259AA8C0D2FE/101,0,248,"-4,2",0,1,9709094580
865,2026-03-22,Таганская,Ресторан Harvey & Monica / Харви и Моника,Котельническая набережная 31,0.0,37.646999,55.741424,0.0,2700.0,Restaurant,297.0,2437,4.9,2380.0,1587,2.0,4.0,4.0,4.4,4.55,4.55,0,0,50,475,71,0.78,0.0,0.22,0.56,0.2,0.1,0.06,0.16,0.08,0.04,0.7273,0.3636,0.1818,https://spark-interfax.ru/system/home/card#/company/8505D0183BCA0A19E0531B9AA8C0E834/101,0,174,"11,5",5,0,9705130238
866,2026-03-22,Охотный Ряд,Ресторан Il Matto / Иль матто,ул. Большая Дмитровка 9/1,0.0,37.614207,55.761462,0.0,5500.0,Restaurant,444.0,664,4.9,919.0,613,12.0,35.0,54.0,4.5917,4.6057,4.613,0,0,50,568,85,0.8,0.02,0.18,0.62,0.28,0.08,0.06,0.14,0.04,0.04,0.7778,0.2222,0.2222,-,-,-,-,-,-,-
867,2026-03-22,Чеховская,Лаунж In the Gargen / Ин зе гарден,"ул. Каретный Ряд 3, с.21",0.0,37.61011,55.769811,0.0,2600.0,Hookah lounge,602.0,1627,4.1,154.0,103,0.0,0.0,3.0,4.7104,4.6184,4.85,1,1,50,400,61,0.5,0.02,0.48,0.02,0.26,0.22,0.06,0.22,0.22,0.06,0.4583,0.4583,0.125,-,-,-,-,-,-,-
868,2026-03-22,Таганская,Ресторан Интеллигенция 2.0,ул. Александра Солженицына 17,0.0,37.661572,55.743825,0.0,2500.0,Restaurant,658.0,3057,4.8,2865.0,1910,2.0,5.0,8.0,4.6,4.66,4.5875,0,0,50,558,82,0.86,0.08,0.06,0.8,0.1,0.14,0.02,0.04,0.04,0.0,0.6667,0.6667,0.0,-,-,-,-,-,-,-
869,2026-03-22,Тверская,Ресторан КМ 20 / Кузнецкий мост 20,пер. Столешников 2,0.0,37.611429,55.761619,0.0,2700.0,Restaurant,461.0,753,4.8,1764.0,1176,1.0,8.0,17.0,4.2,4.525,4.5529,0,0,50,380,59,0.84,0.04,0.12,0.72,0.1,0.08,0.04,0.04,0.06,0.02,0.3333,0.5,0.1667,https://spark-interfax.ru/system/home/card#/company/8056F274DF4C42538868E083E228C5C2/101,0,154,"11,1",0,0,9710033617
870,2026-03-22,Пушкинская,Бар Le Rouge Cabaret / Ле Руж Кабаре,пер. Большой Путинковский 5,0.0,37.607506,55.767463,0.0,3000.0,Bar,275.0,1442,4.7,270.0,180,0.0,2.0,3.0,4.5655,4.8,4.8,1,0,50,270,41,0.78,0.06,0.16,0.62,0.04,0.0,0.04,0.04,0.0,0.02,0.25,0.0,0.125,-,-,-,-,-,-,-
871,2026-03-22,Кузнецкий Мост,Ресторан Londri / Лондри,Дмитровский переулок 11,0.0,37.617175,55.762711,0.0,4000.0,Restaurant,594.0,769,4.9,1884.0,1256,5.0,32.0,75.0,4.7,4.6129,4.5514,0,0,50,560,82,0.72,0.12,0.16,0.56,0.22,0.18,0.04,0.06,0.1,0.02,0.375,0.625,0.125,-,-,-,-,-,-,-
872,2026-03-22,Тверская,Ресторан Maritozzo,ул. Малая Бронная 24 стр.1,0.0,37.594718,55.763238,0.0,2700.0,Restaurant,755.0,1653,4.9,1847.0,1231,19.0,38.0,49.0,4.5706,4.5559,4.5432,0,0,50,755,63,0.04,0.0,0.96,-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/9D2186A047644797B612324CA8A66947/101,0,"223,8",15,1,1,7703802360
873,2026-03-22,Новокузнецкая,Бар Masters & Margaritas / Мастерс энд Маргаритас,"ул. Пятницкая 5, стр. 1",0.0,37.627324,55.745246,1.0,2700.0,Bar,438.0,1322,4.8,2801.0,1867,12.0,14.0,21.0,4.5083,4.5714,4.545,0,0,50,481,70,0.54,0.06,0.4,0.14,0.22,0.24,0.04,0.18,0.2,0.04,0.45,0.5,0.1,-,-,-,-,-,-,-
